,Run Number,BO Iter,Best Error,Exploration Bias,Max EI,Theta Max EI,Min Obj,Min Obj Act,Theta Min Obj,Min Obj Cum.,Theta Min Obj Cum.,Time/Iter,Sep Fact,BO Method,Max Evals,Total Run Time
0,0,0,5.342818885287204,1.0,0.0,[1.44992707 0.34391825],0.8366326270306104,0.08118908729728615,[ 1.06510009 -0.96621484],0.08118908729728615,[ 1.06510009 -0.96621484],0.3838188648223877,1.0,A1,2,0.7676377296447754
1,0,1,5.342818885287204,0.6666666666666666,0.0,[-0.26063897 -0.29069958],0.8408231029571596,0.08127442272054294,[ 1.06515032 -0.96620617],0.08118908729728615,[ 1.06510009 -0.96621484],0.16063737869262695,1.0,A1,2,0.3212747573852539
2,1,0,5.342818885287204,1.0,0.0,[ 0.37116808 -1.78972989],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.18969392776489258,1.0,A1,2,0.37938785552978516
3,1,1,5.342818885287204,0.6666666666666666,0.0,[-1.89703819 -1.59614744],0.8355970810231668,0.08121688994725824,[ 1.06579765 -0.9666024 ],0.08118946124889896,[ 1.0651003  -0.96621479],0.16844820976257324,1.0,A1,2,0.3368964195251465
4,2,0,5.342818885287204,1.0,0.0,[0.59208142 0.69428215],0.8366326270308377,0.08118881543060485,[ 1.06509993 -0.96621486],0.08118881543060485,[ 1.06509993 -0.96621486],0.16179871559143066,1.0,A1,2,0.32359743118286133
5,2,1,5.342818885287204,0.6666666666666666,0.0,[-1.42680834  0.5193774 ],0.8235159804057943,0.08169161942120831,[ 1.06738777 -0.96733391],0.08118881543060485,[ 1.06509993 -0.96621486],0.14702081680297852,1.0,A1,2,0.29404163360595703
6,3,0,5.342818885287204,1.0,0.0,[-1.69186718 -1.81246992],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.16280317306518555,1.0,A1,2,0.3256063461303711
7,3,1,5.342818885287204,0.6666666666666666,0.0,[ 0.37116808 -1.78972989],0.8372632306458172,0.08119045729248892,[ 1.06499508 -0.96615483],0.08118946124889896,[ 1.0651003  -0.96621479],0.13905858993530273,1.0,A1,2,0.27811717987060547
8,4,0,5.342818885287204,1.0,0.0,[-1.69186718 -1.81246992],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.15941905975341797,1.0,A1,2,0.31883811950683594
9,4,1,5.342818885287204,0.6666666666666666,0.0,[ 0.37116808 -1.78972989],0.8372632306458172,0.08119045729248892,[ 1.06499508 -0.96615483],0.08118946124889896,[ 1.0651003  -0.96621479],0.13379383087158203,1.0,A1,2,0.26758766174316406
10,5,0,5.342818885287204,1.0,0.0,[-0.50321372 -0.02317312],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.17655324935913086,1.0,A1,2,0.3531064987182617
11,5,1,5.342818885287204,0.6666666666666666,0.0,[-1.19233144  1.25504201],0.8657502734158982,0.07874873136103946,[ 1.0622883  -0.96572155],0.07874873136103946,[ 1.0622883  -0.96572155],0.149519681930542,1.0,A1,2,0.299039363861084
12,6,0,5.342818885287204,1.0,0.0,[ 0.37116808 -1.78972989],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.16466450691223145,1.0,A1,2,0.3293290138244629
13,6,1,5.342818885287204,0.6666666666666666,0.0,[-1.89703819 -1.59614744],0.8355970810231668,0.08121688994725824,[ 1.06579765 -0.9666024 ],0.08118946124889896,[ 1.0651003  -0.96621479],0.1424388885498047,1.0,A1,2,0.2848777770996094
14,7,0,5.342818885287204,1.0,0.0,[-0.26063897 -0.29069958],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.16054320335388184,1.0,A1,2,0.32108640670776367
15,7,1,5.342818885287204,0.6666666666666666,0.0,[-0.12469795  1.84466338],0.8047013072168454,0.08369815067109392,[ 1.06742186 -0.96646289],0.08118946124889896,[ 1.0651003  -0.96621479],0.13778996467590332,1.0,A1,2,0.27557992935180664
16,8,0,5.342818885287204,1.0,0.0,[-0.50321372 -0.02317312],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.17279696464538574,1.0,A1,2,0.3455939292907715
17,8,1,5.342818885287204,0.6666666666666666,0.0,[-1.19233144  1.25504201],0.8657502734158982,0.07874873136103946,[ 1.0622883  -0.96572155],0.07874873136103946,[ 1.0622883  -0.96572155],0.14754271507263184,1.0,A1,2,0.29508543014526367
18,9,0,5.342818885287204,1.0,0.0,[1.44992707 0.34391825],0.8366326270306104,0.08118908729728615,[ 1.06510009 -0.96621484],0.08118908729728615,[ 1.06510009 -0.96621484],0.16039657592773438,1.0,A1,2,0.32079315185546875
19,9,1,5.342818885287204,0.6666666666666666,0.0,[-0.26063897 -0.29069958],0.8408231029571596,0.08127442272054294,[ 1.06515032 -0.96620617],0.08118908729728615,[ 1.06510009 -0.96621484],0.13505959510803223,1.0,A1,2,0.27011919021606445
20,10,0,5.342818885287204,1.0,0.0,[-0.50321372 -0.02317312],0.8366323838203016,0.08118935480212,[ 1.06510037 -0.96621488],0.08118935480212,[ 1.06510037 -0.96621488],0.26003003120422363,1.0,A1,2,0.5200600624084473
21,10,1,5.342818885287204,0.6666666666666666,0.0,[-1.19233144  1.25504201],0.8657502734158982,0.07874873136103946,[ 1.0622883  -0.96572155],0.07874873136103946,[ 1.0622883  -0.96572155],0.23217034339904785,1.0,A1,2,0.4643406867980957
22,11,0,5.342818885287204,1.0,0.0,[0.59208142 0.69428215],0.8366326270308377,0.08118881543060485,[ 1.06509993 -0.96621486],0.08118881543060485,[ 1.06509993 -0.96621486],0.22075319290161133,1.0,A1,2,0.44150638580322266
23,11,1,5.342818885287204,0.6666666666666666,0.0,[-1.42680834  0.5193774 ],0.8235158809103691,0.08169205899487507,[ 1.06738802 -0.96733386],0.08118881543060485,[ 1.06509993 -0.96621486],0.19063997268676758,1.0,A1,2,0.38127994537353516
24,12,0,5.342818885287204,1.0,0.0,[-1.69186718 -1.81246992],0.8366326270309514,0.08118946124889896,[ 1.0651003  -0.96621479],0.08118946124889896,[ 1.0651003  -0.96621479],0.19317340850830078,1.0,A1,2,0.38634681701660156
25,12,1,5.342818885287204,0.6666666666666666,0.0,[ 0.37116808 -1.78972989],0.8372632306458172,0.08119045729248892,[ 1.06499508 -0.96615483],0.08118946124889896,[ 1.0651003  -0.96621479],0.1721501350402832,1.0,A1,2,0.3443002700805664
26,13,0,5.342818885287204,1.0,0.0,[0.59208142 0.69428215],0.8366326270308377,0.08118881543060485,[ 1.06509993 -0.96621486],0.08118881543060485,[ 1.06509993 -0.96621486],0.16888880729675293,1.0,A1,2,0.33777761459350586
27,13,1,5.342818885287204,0.6666666666666666,0.0,[-1.42680834  0.5193774 ],0.8235159804057943,0.08169161942120831,[ 1.06738777 -0.96733391],0.08118881543060485,[ 1.06509993 -0.96621486],0.15599751472473145,1.0,A1,2,0.3119950294494629
28,14,0,5.342818885287204,1.0,0.0,[1.44992707 0.34391825],0.8366326270306104,0.08118908729728615,[ 1.06510009 -0.96621484],0.08118908729728615,[ 1.06510009 -0.96621484],0.18661284446716309,1.0,A1,2,0.37322568893432617
29,14,1,5.342818885287204,0.6666666666666666,0.0,[-0.26063897 -0.29069958],0.8408227363345233,0.08127404558617844,[ 1.06515014 -0.96620623],0.08118908729728615,[ 1.06510009 -0.96621484],0.16364479064941406,1.0,A1,2,0.3272895812988281
30,0,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.18131709098815918,0.7,A1,2,0.36263418197631836
31,0,1,9.650632465771888,1.5,0.0,[-1.69186718 -1.81246992],-9.689609008819373,13.309633484582445,[ 2.         -1.31199705],13.309633484582445,[ 2.         -1.31199705],0.06919980049133301,0.7,A1,2,0.13839960098266602
32,1,0,9.650632465771888,1.0,0.0,[-0.64069105 -1.25246267],-9.69084913984773,13.311610201882178,[ 2.         -1.31209021],13.311610201882178,[ 2.         -1.31209021],0.07478809356689453,0.7,A1,2,0.14957618713378906
33,1,1,9.650632465771888,1.5,0.0,[-1.89703819 -1.59614744],-9.70165393416102,13.306203773693827,[ 2.         -1.31183535],13.306203773693827,[ 2.         -1.31183535],0.05807352066040039,0.7,A1,2,0.11614704132080078
34,2,0,9.650632465771888,1.0,0.0,[ 1.69175463 -0.45537824],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.07137346267700195,0.7,A1,2,0.1427469253540039
35,2,1,9.650632465771888,1.5,0.0,[-0.12469795  1.84466338],-9.690584353457957,13.316760482499639,[ 2.        -1.3123328],13.311610432455684,[ 2.         -1.31209022],0.056400299072265625,0.7,A1,2,0.11280059814453125
36,3,0,9.650632465771888,1.0,0.0,[1.9678696  1.60601492],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.07856178283691406,0.7,A1,2,0.15712356567382812
37,3,1,9.650632465771888,1.5,0.0,[1.44992707 0.34391825],-9.68431328957844,13.286343080992415,[ 2.         -1.31089733],13.286343080992415,[ 2.         -1.31089733],0.06063199043273926,0.7,A1,2,0.12126398086547852
38,4,0,9.650632465771888,1.0,0.0,[1.9678696  1.60601492],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.06975102424621582,0.7,A1,2,0.13950204849243164
39,4,1,9.650632465771888,1.5,0.0,[1.44992707 0.34391825],-9.68431328957844,13.286343080992415,[ 2.         -1.31089733],13.286343080992415,[ 2.         -1.31089733],0.05496788024902344,0.7,A1,2,0.10993576049804688
40,5,0,9.650632465771888,1.0,0.0,[ 0.37116808 -1.78972989],-9.690851000597437,13.31165146138823,[ 2.         -1.31209216],13.31165146138823,[ 2.         -1.31209216],0.08046579360961914,0.7,A1,2,0.16093158721923828
41,5,1,9.650632465771888,1.5,0.0,[-0.50321372 -0.02317312],-9.707268938400944,13.352747758959538,[ 2.         -1.31402266],13.31165146138823,[ 2.         -1.31209216],0.06643271446228027,0.7,A1,2,0.13286542892456055
42,6,0,9.650632465771888,1.0,0.0,[-0.64069105 -1.25246267],-9.69084913984773,13.311610201882178,[ 2.         -1.31209021],13.311610201882178,[ 2.         -1.31209021],0.07222437858581543,0.7,A1,2,0.14444875717163086
43,6,1,9.650632465771888,1.5,0.0,[-1.89703819 -1.59614744],-9.70165393416102,13.306203773693827,[ 2.         -1.31183535],13.306203773693827,[ 2.         -1.31183535],0.05755114555358887,0.7,A1,2,0.11510229110717773
44,7,0,9.650632465771888,1.0,0.0,[ 1.69175463 -0.45537824],-9.690849139847774,13.311609696472566,[ 2.         -1.31209019],13.311609696472566,[ 2.         -1.31209019],0.06958889961242676,0.7,A1,2,0.13917779922485352
45,7,1,9.650632465771888,1.5,0.0,[1.44992707 0.34391825],-9.69058435345778,13.316758441019156,[ 2.         -1.31233271],13.311609696472566,[ 2.         -1.31209019],0.05495953559875488,0.7,A1,2,0.10991907119750977
46,8,0,9.650632465771888,1.0,0.0,[ 0.37116808 -1.78972989],-9.690849139847776,13.311609557910636,[ 2.         -1.31209018],13.311609557910636,[ 2.         -1.31209018],0.07060790061950684,0.7,A1,2,0.14121580123901367
47,8,1,9.650632465771888,1.5,0.0,[-0.50321372 -0.02317312],-9.707267101824641,13.352706595220488,[ 2.         -1.31402073],13.311609557910636,[ 2.         -1.31209018],0.05647134780883789,0.7,A1,2,0.11294269561767578
48,9,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.07054948806762695,0.7,A1,2,0.1410989761352539
49,9,1,9.650632465771888,1.5,0.0,[-1.69186718 -1.81246992],-9.68960900881944,13.309634954829242,[ 2.         -1.31199712],13.309634954829242,[ 2.         -1.31199712],0.05610036849975586,0.7,A1,2,0.11220073699951172
50,10,0,9.650632465771888,1.0,0.0,[ 0.37116808 -1.78972989],-9.690849139847776,13.311609557910636,[ 2.         -1.31209018],13.311609557910636,[ 2.         -1.31209018],0.07015848159790039,0.7,A1,2,0.14031696319580078
51,10,1,9.650632465771888,1.5,0.0,[-0.50321372 -0.02317312],-9.707267101824641,13.352706595220488,[ 2.         -1.31402073],13.311609557910636,[ 2.         -1.31209018],0.05560588836669922,0.7,A1,2,0.11121177673339844
52,11,0,9.650632465771888,1.0,0.0,[ 1.69175463 -0.45537824],-9.690850296708856,13.311652038127383,[ 2.         -1.31209218],13.311652038127383,[ 2.         -1.31209218],0.09033513069152832,0.7,A1,2,0.18067026138305664
53,11,1,9.650632465771888,1.5,0.0,[-0.12469795  1.84466338],-9.690586075336917,13.31680205338588,[ 2.         -1.31233476],13.311652038127383,[ 2.         -1.31209218],0.07690715789794922,0.7,A1,2,0.15381431579589844
54,12,0,9.650632465771888,1.0,0.0,[1.9678696  1.60601492],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.0713653564453125,0.7,A1,2,0.142730712890625
55,12,1,9.650632465771888,1.5,0.0,[1.44992707 0.34391825],-9.68431328957844,13.286343080992415,[ 2.         -1.31089733],13.286343080992415,[ 2.         -1.31089733],0.05643177032470703,0.7,A1,2,0.11286354064941406
56,13,0,9.650632465771888,1.0,0.0,[ 1.69175463 -0.45537824],-9.690849139847732,13.311610432455684,[ 2.         -1.31209022],13.311610432455684,[ 2.         -1.31209022],0.08309698104858398,0.7,A1,2,0.16619396209716797
57,13,1,9.650632465771888,1.5,0.0,[-0.12469795  1.84466338],-9.690584353457957,13.316760482499639,[ 2.        -1.3123328],13.311610432455684,[ 2.         -1.31209022],0.06841874122619629,0.7,A1,2,0.13683748245239258
58,14,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-9.690851398823753,13.311651858088744,[ 2.         -1.31209217],13.311651858088744,[ 2.         -1.31209217],0.08543920516967773,0.7,A1,2,0.17087841033935547
59,14,1,9.650632465771888,1.5,0.0,[-1.69186718 -1.81246992],-9.6896112459131,13.309677738261113,[ 2.         -1.31199914],13.309677738261113,[ 2.         -1.31199914],0.0712282657623291,0.7,A1,2,0.1424565315246582
60,0,0,9.650632465771888,1.0,0.0,[-1.89703819 -1.59614744],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.4108138084411621,0.9,A1,2,0.8216276168823242
61,0,1,9.650632465771888,1.5,0.0,[-1.36554052 -0.88183983],-14.154343458688817,14.475632210871439,[ 2.         -1.36281709],14.475632210871439,[ 2.         -1.36281709],0.13480806350708008,0.9,A1,2,0.26961612701416016
62,1,0,9.650632465771888,1.0,0.0,[ 0.37116808 -1.78972989],-14.158229451881937,14.475728464850661,[ 2.         -1.36282099],14.475728464850661,[ 2.         -1.36282099],0.13495850563049316,0.9,A1,2,0.26991701126098633
63,1,1,9.650632465771888,1.5,0.0,[-1.42680834  0.5193774 ],-14.16970812412945,14.492884461695576,[ 2.        -1.3635157],14.475728464850661,[ 2.         -1.36282099],0.14065957069396973,0.9,A1,2,0.28131914138793945
64,2,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.11151933670043945,0.9,A1,2,0.2230386734008789
65,2,1,9.650632465771888,1.5,0.0,[ 0.37116808 -1.78972989],-14.15728135092011,14.474863948288899,[ 2.         -1.36278595],14.474863948288899,[ 2.         -1.36278595],0.1156778335571289,0.9,A1,2,0.2313556671142578
66,3,0,9.650632465771888,1.0,0.0,[1.44992707 0.34391825],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.1110086441040039,0.9,A1,2,0.2220172882080078
67,3,1,9.650632465771888,1.5,0.0,[-0.26063897 -0.29069958],-14.160753406133823,14.475850599206977,[ 2.         -1.36282594],14.47572844754013,[ 2.         -1.36282099],0.11601376533508301,0.9,A1,2,0.23202753067016602
68,4,0,9.650632465771888,1.0,0.0,[1.44992707 0.34391825],-14.158229451881937,14.475728464850661,[ 2.         -1.36282099],14.475728464850661,[ 2.         -1.36282099],0.10893654823303223,0.9,A1,2,0.21787309646606445
69,4,1,9.650632465771888,1.5,0.0,[-0.26063897 -0.29069958],-14.160753406133823,14.475850599206977,[ 2.         -1.36282594],14.475728464850661,[ 2.         -1.36282099],0.11299800872802734,0.9,A1,2,0.2259960174560547
70,5,0,9.650632465771888,1.0,0.0,[-0.50321372 -0.02317312],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.12377333641052246,0.9,A1,2,0.24754667282104492
71,5,1,9.650632465771888,1.5,0.0,[-1.89703819 -1.59614744],-14.117327766443093,14.481881361574757,[ 2.        -1.3630703],14.47572844754013,[ 2.         -1.36282099],0.13031888008117676,0.9,A1,2,0.2606377601623535
72,6,0,9.650632465771888,1.0,0.0,[ 0.37116808 -1.78972989],-14.158229451881937,14.475728464850661,[ 2.         -1.36282099],14.475728464850661,[ 2.         -1.36282099],0.11314201354980469,0.9,A1,2,0.22628402709960938
73,6,1,9.650632465771888,1.5,0.0,[-1.42680834  0.5193774 ],-14.16977528832354,14.492879936631,[ 2.         -1.36351551],14.475728464850661,[ 2.         -1.36282099],0.11630415916442871,0.9,A1,2,0.23260831832885742
74,7,0,9.650632465771888,1.0,0.0,[-0.26063897 -0.29069958],-14.158229451881937,14.475728464850661,[ 2.         -1.36282099],14.475728464850661,[ 2.         -1.36282099],0.10938835144042969,0.9,A1,2,0.21877670288085938
75,7,1,9.650632465771888,1.5,0.0,[-1.19233144  1.25504201],-14.167401370374382,14.47250971342085,[ 2.         -1.36269051],14.47250971342085,[ 2.         -1.36269051],0.11463785171508789,0.9,A1,2,0.22927570343017578
76,8,0,9.650632465771888,1.0,0.0,[-0.50321372 -0.02317312],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.1425797939300537,0.9,A1,2,0.2851595878601074
77,8,1,9.650632465771888,1.5,0.0,[-1.89703819 -1.59614744],-14.117328429934076,14.481881578766467,[ 2.         -1.36307031],14.47572844754013,[ 2.         -1.36282099],0.13956046104431152,0.9,A1,2,0.27912092208862305
78,9,0,9.650632465771888,1.0,0.0,[-1.89703819 -1.59614744],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.1085963249206543,0.9,A1,2,0.2171926498413086
79,9,1,9.650632465771888,1.5,0.0,[-1.36554052 -0.88183983],-14.154343458688817,14.475632210871439,[ 2.         -1.36281709],14.475632210871439,[ 2.         -1.36281709],0.11416912078857422,0.9,A1,2,0.22833824157714844
80,10,0,9.650632465771888,1.0,0.0,[-0.50321372 -0.02317312],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.18380451202392578,0.9,A1,2,0.36760902404785156
81,10,1,9.650632465771888,1.5,0.0,[-1.89703819 -1.59614744],-14.117327766443093,14.481881361574757,[ 2.        -1.3630703],14.47572844754013,[ 2.         -1.36282099],0.19295096397399902,0.9,A1,2,0.38590192794799805
82,11,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-14.158229265629378,14.47572814894278,[ 2.         -1.36282098],14.47572814894278,[ 2.         -1.36282098],0.1647191047668457,0.9,A1,2,0.3294382095336914
83,11,1,9.650632465771888,1.5,0.0,[ 0.37116808 -1.78972989],-14.15728135092011,14.474863948288899,[ 2.         -1.36278595],14.474863948288899,[ 2.         -1.36278595],0.1642293930053711,0.9,A1,2,0.3284587860107422
84,12,0,9.650632465771888,1.0,0.0,[1.44992707 0.34391825],-14.158229451881937,14.475728464850661,[ 2.         -1.36282099],14.475728464850661,[ 2.         -1.36282099],0.13634014129638672,0.9,A1,2,0.27268028259277344
85,12,1,9.650632465771888,1.5,0.0,[-0.26063897 -0.29069958],-14.160753406133823,14.475850599206977,[ 2.         -1.36282594],14.475728464850661,[ 2.         -1.36282099],0.14242911338806152,0.9,A1,2,0.28485822677612305
86,13,0,9.650632465771888,1.0,0.0,[-1.69186718 -1.81246992],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.1180112361907959,0.9,A1,2,0.2360224723815918
87,13,1,9.650632465771888,1.5,0.0,[ 0.37116808 -1.78972989],-14.15728135092011,14.474863948288899,[ 2.         -1.36278595],14.474863948288899,[ 2.         -1.36278595],0.12644386291503906,0.9,A1,2,0.2528877258300781
88,14,0,9.650632465771888,1.0,0.0,[-1.89703819 -1.59614744],-14.158229451881944,14.47572844754013,[ 2.         -1.36282099],14.47572844754013,[ 2.         -1.36282099],0.17744231224060059,0.9,A1,2,0.35488462448120117
89,14,1,9.650632465771888,1.5,0.0,[-1.36554052 -0.88183983],-14.154343341963937,14.475632213788554,[ 2.         -1.36281709],14.475632213788554,[ 2.         -1.36281709],0.14165568351745605,0.9,A1,2,0.2833113670349121
